"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 30 05:56:39 GMT 2022","Tue Aug 30 05:56:41 GMT 2022","1872","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"passed","Tue Aug 30 05:56:31 GMT 2022","Tue Aug 30 05:56:32 GMT 2022","966","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"passed","Tue Aug 30 05:56:32 GMT 2022","Tue Aug 30 05:56:33 GMT 2022","1003","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"passed","Tue Aug 30 05:56:35 GMT 2022","Tue Aug 30 05:56:37 GMT 2022","1850","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"passed","Tue Aug 30 05:56:33 GMT 2022","Tue Aug 30 05:56:35 GMT 2022","1478","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"passed","Tue Aug 30 05:56:29 GMT 2022","Tue Aug 30 05:56:31 GMT 2022","2309","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"passed","Tue Aug 30 05:56:22 GMT 2022","Tue Aug 30 05:56:23 GMT 2022","1106","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"passed","Tue Aug 30 05:56:27 GMT 2022","Tue Aug 30 05:56:29 GMT 2022","2031","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"passed","Tue Aug 30 05:56:23 GMT 2022","Tue Aug 30 05:56:24 GMT 2022","1024","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"passed","Tue Aug 30 05:56:37 GMT 2022","Tue Aug 30 05:56:39 GMT 2022","2072","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"passed","Tue Aug 30 05:56:24 GMT 2022","Tue Aug 30 05:56:25 GMT 2022","1018","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"passed","Tue Aug 30 05:56:25 GMT 2022","Tue Aug 30 05:56:27 GMT 2022","1987","test_function.test_filters","test_1_filters_price","","","","Sale price",""
