"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Dec 30 05:32:01 GMT 2022","Fri Dec 30 05:32:02 GMT 2022","1032","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Fri Dec 30 05:32:06 GMT 2022","Fri Dec 30 05:32:07 GMT 2022","1055","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Fri Dec 30 05:31:39 GMT 2022","Fri Dec 30 05:31:40 GMT 2022","1074","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 30 05:31:38 GMT 2022","Fri Dec 30 05:31:39 GMT 2022","1042","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 30 05:31:35 GMT 2022","Fri Dec 30 05:31:35 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 30 05:31:47 GMT 2022","Fri Dec 30 05:31:48 GMT 2022","1058","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 30 05:31:44 GMT 2022","Fri Dec 30 05:31:45 GMT 2022","1037","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 30 05:32:00 GMT 2022","Fri Dec 30 05:32:01 GMT 2022","1033","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Fri Dec 30 05:31:35 GMT 2022","Fri Dec 30 05:31:36 GMT 2022","1080","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 30 05:32:05 GMT 2022","Fri Dec 30 05:32:06 GMT 2022","1056","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Fri Dec 30 05:31:56 GMT 2022","Fri Dec 30 05:31:57 GMT 2022","1046","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Fri Dec 30 05:32:03 GMT 2022","Fri Dec 30 05:32:04 GMT 2022","1061","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Fri Dec 30 05:31:48 GMT 2022","Fri Dec 30 05:31:49 GMT 2022","1079","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 30 05:32:09 GMT 2022","Fri Dec 30 05:32:10 GMT 2022","1058","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Fri Dec 30 05:31:52 GMT 2022","Fri Dec 30 05:31:53 GMT 2022","1044","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 30 05:31:51 GMT 2022","Fri Dec 30 05:31:52 GMT 2022","1024","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 30 05:32:10 GMT 2022","Fri Dec 30 05:32:11 GMT 2022","1046","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Fri Dec 30 05:31:35 GMT 2022","Fri Dec 30 05:31:35 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 30 05:32:04 GMT 2022","Fri Dec 30 05:32:05 GMT 2022","1042","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Fri Dec 30 05:31:50 GMT 2022","Fri Dec 30 05:31:51 GMT 2022","1036","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 30 05:31:40 GMT 2022","Fri Dec 30 05:31:41 GMT 2022","1038","test_function.test_filters","test_1_filters_price","","","","Sale price",""
