"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 14 05:31:28 GMT 2022","Wed Dec 14 05:31:29 GMT 2022","1074","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Dec 14 05:32:00 GMT 2022","Wed Dec 14 05:32:01 GMT 2022","992","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Wed Dec 14 05:31:45 GMT 2022","Wed Dec 14 05:31:46 GMT 2022","1082","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:31:27 GMT 2022","Wed Dec 14 05:31:27 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Dec 14 05:31:55 GMT 2022","Wed Dec 14 05:31:56 GMT 2022","1008","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Wed Dec 14 05:31:41 GMT 2022","Wed Dec 14 05:31:42 GMT 2022","969","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:32:02 GMT 2022","Wed Dec 14 05:32:03 GMT 2022","994","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Wed Dec 14 05:31:58 GMT 2022","Wed Dec 14 05:31:59 GMT 2022","1015","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Wed Dec 14 05:31:49 GMT 2022","Wed Dec 14 05:31:50 GMT 2022","1014","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Wed Dec 14 05:31:27 GMT 2022","Wed Dec 14 05:31:27 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Dec 14 05:31:42 GMT 2022","Wed Dec 14 05:31:43 GMT 2022","1014","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:31:54 GMT 2022","Wed Dec 14 05:31:55 GMT 2022","1002","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Wed Dec 14 05:31:51 GMT 2022","Wed Dec 14 05:31:53 GMT 2022","1390","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Wed Dec 14 05:31:29 GMT 2022","Wed Dec 14 05:31:30 GMT 2022","1049","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Dec 14 05:31:47 GMT 2022","Wed Dec 14 05:31:48 GMT 2022","1008","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Wed Dec 14 05:31:46 GMT 2022","Wed Dec 14 05:31:47 GMT 2022","1039","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Wed Dec 14 05:31:30 GMT 2022","Wed Dec 14 05:31:31 GMT 2022","998","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Dec 14 05:31:56 GMT 2022","Wed Dec 14 05:31:57 GMT 2022","987","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Wed Dec 14 05:31:34 GMT 2022","Wed Dec 14 05:31:34 GMT 2022","978","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:31:40 GMT 2022","Wed Dec 14 05:31:41 GMT 2022","1009","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:31:34 GMT 2022","Wed Dec 14 05:31:36 GMT 2022","1041","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:32:01 GMT 2022","Wed Dec 14 05:32:02 GMT 2022","1014","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Wed Dec 14 05:31:43 GMT 2022","Wed Dec 14 05:31:44 GMT 2022","1028","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:31:48 GMT 2022","Wed Dec 14 05:31:49 GMT 2022","1037","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Wed Dec 14 05:31:39 GMT 2022","Wed Dec 14 05:31:40 GMT 2022","1186","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:31:27 GMT 2022","Wed Dec 14 05:31:28 GMT 2022","983","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Dec 14 05:31:37 GMT 2022","Wed Dec 14 05:31:38 GMT 2022","1062","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:31:53 GMT 2022","Wed Dec 14 05:31:54 GMT 2022","982","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Wed Dec 14 05:31:27 GMT 2022","Wed Dec 14 05:31:27 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Dec 14 05:31:57 GMT 2022","Wed Dec 14 05:31:58 GMT 2022","979","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Wed Dec 14 05:31:38 GMT 2022","Wed Dec 14 05:31:39 GMT 2022","1118","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:31:31 GMT 2022","Wed Dec 14 05:31:32 GMT 2022","1006","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Dec 14 05:31:32 GMT 2022","Wed Dec 14 05:31:34 GMT 2022","1318","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Dec 14 05:31:36 GMT 2022","Wed Dec 14 05:31:37 GMT 2022","1011","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Dec 14 05:31:59 GMT 2022","Wed Dec 14 05:32:00 GMT 2022","1002","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Wed Dec 14 05:31:50 GMT 2022","Wed Dec 14 05:31:51 GMT 2022","997","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Wed Dec 14 05:31:44 GMT 2022","Wed Dec 14 05:31:45 GMT 2022","1003","test_function.test_filters","test_2_filters_stock","","","","Stock",""
