"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Dec 02 05:31:58 GMT 2022","Fri Dec 02 05:31:59 GMT 2022","1040","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 02 05:31:52 GMT 2022","Fri Dec 02 05:31:54 GMT 2022","1012","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 02 05:32:04 GMT 2022","Fri Dec 02 05:32:05 GMT 2022","1032","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Fri Dec 02 05:32:16 GMT 2022","Fri Dec 02 05:32:17 GMT 2022","1052","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Fri Dec 02 05:31:41 GMT 2022","Fri Dec 02 05:31:41 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 02 05:31:44 GMT 2022","Fri Dec 02 05:31:45 GMT 2022","1013","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 02 05:32:10 GMT 2022","Fri Dec 02 05:32:11 GMT 2022","1036","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Fri Dec 02 05:31:41 GMT 2022","Fri Dec 02 05:31:41 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 02 05:31:54 GMT 2022","Fri Dec 02 05:31:55 GMT 2022","1060","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 02 05:32:05 GMT 2022","Fri Dec 02 05:32:06 GMT 2022","1068","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Fri Dec 02 05:32:08 GMT 2022","Fri Dec 02 05:32:09 GMT 2022","998","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Fri Dec 02 05:31:45 GMT 2022","Fri Dec 02 05:31:46 GMT 2022","1026","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 02 05:32:07 GMT 2022","Fri Dec 02 05:32:08 GMT 2022","1032","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Fri Dec 02 05:32:00 GMT 2022","Fri Dec 02 05:32:01 GMT 2022","1126","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Fri Dec 02 05:31:42 GMT 2022","Fri Dec 02 05:31:43 GMT 2022","1027","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 02 05:31:50 GMT 2022","Fri Dec 02 05:31:51 GMT 2022","1055","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 02 05:31:55 GMT 2022","Fri Dec 02 05:31:56 GMT 2022","1049","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Fri Dec 02 05:32:12 GMT 2022","Fri Dec 02 05:32:13 GMT 2022","1023","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Fri Dec 02 05:31:43 GMT 2022","Fri Dec 02 05:31:44 GMT 2022","1042","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Fri Dec 02 05:32:06 GMT 2022","Fri Dec 02 05:32:07 GMT 2022","1005","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Fri Dec 02 05:32:03 GMT 2022","Fri Dec 02 05:32:04 GMT 2022","1021","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Fri Dec 02 05:32:09 GMT 2022","Fri Dec 02 05:32:10 GMT 2022","1012","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Fri Dec 02 05:32:13 GMT 2022","Fri Dec 02 05:32:15 GMT 2022","1064","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Fri Dec 02 05:32:11 GMT 2022","Fri Dec 02 05:32:12 GMT 2022","1001","test_function.test_filters","test_4_filters_brand","","","","Brand",""
