"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Nov 09 05:45:10 GMT 2022","Wed Nov 09 05:45:11 GMT 2022","771","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:09 GMT 2022","Wed Nov 09 05:45:10 GMT 2022","763","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:25 GMT 2022","Wed Nov 09 05:45:26 GMT 2022","714","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Wed Nov 09 05:45:14 GMT 2022","Wed Nov 09 05:45:15 GMT 2022","958","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:26 GMT 2022","Wed Nov 09 05:45:26 GMT 2022","723","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Wed Nov 09 05:45:02 GMT 2022","Wed Nov 09 05:45:02 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Nov 09 05:45:02 GMT 2022","Wed Nov 09 05:45:02 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Nov 09 05:45:08 GMT 2022","Wed Nov 09 05:45:09 GMT 2022","741","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:20 GMT 2022","Wed Nov 09 05:45:21 GMT 2022","712","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Wed Nov 09 05:45:07 GMT 2022","Wed Nov 09 05:45:07 GMT 2022","767","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:03 GMT 2022","Wed Nov 09 05:45:04 GMT 2022","717","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Nov 09 05:45:19 GMT 2022","Wed Nov 09 05:45:20 GMT 2022","712","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Wed Nov 09 05:45:24 GMT 2022","Wed Nov 09 05:45:25 GMT 2022","727","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Wed Nov 09 05:45:17 GMT 2022","Wed Nov 09 05:45:17 GMT 2022","718","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Wed Nov 09 05:45:21 GMT 2022","Wed Nov 09 05:45:22 GMT 2022","742","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Wed Nov 09 05:45:02 GMT 2022","Wed Nov 09 05:45:02 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Nov 09 05:45:26 GMT 2022","Wed Nov 09 05:45:27 GMT 2022","737","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Wed Nov 09 05:45:11 GMT 2022","Wed Nov 09 05:45:12 GMT 2022","728","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:14 GMT 2022","Wed Nov 09 05:45:14 GMT 2022","711","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:04 GMT 2022","Wed Nov 09 05:45:05 GMT 2022","830","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Nov 09 05:45:16 GMT 2022","Wed Nov 09 05:45:17 GMT 2022","752","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Wed Nov 09 05:45:23 GMT 2022","Wed Nov 09 05:45:24 GMT 2022","709","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Wed Nov 09 05:45:05 GMT 2022","Wed Nov 09 05:45:06 GMT 2022","907","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Nov 09 05:45:27 GMT 2022","Wed Nov 09 05:45:28 GMT 2022","718","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Wed Nov 09 05:45:07 GMT 2022","Wed Nov 09 05:45:08 GMT 2022","750","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:22 GMT 2022","Wed Nov 09 05:45:23 GMT 2022","699","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Wed Nov 09 05:45:03 GMT 2022","Wed Nov 09 05:45:03 GMT 2022","824","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Nov 09 05:45:17 GMT 2022","Wed Nov 09 05:45:18 GMT 2022","798","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Wed Nov 09 05:45:12 GMT 2022","Wed Nov 09 05:45:13 GMT 2022","758","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:06 GMT 2022","Wed Nov 09 05:45:07 GMT 2022","809","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Nov 09 05:45:11 GMT 2022","Wed Nov 09 05:45:11 GMT 2022","711","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:21 GMT 2022","Wed Nov 09 05:45:21 GMT 2022","709","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Wed Nov 09 05:45:23 GMT 2022","Wed Nov 09 05:45:23 GMT 2022","706","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Wed Nov 09 05:45:02 GMT 2022","Wed Nov 09 05:45:03 GMT 2022","941","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Wed Nov 09 05:45:13 GMT 2022","Wed Nov 09 05:45:14 GMT 2022","761","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Wed Nov 09 05:45:18 GMT 2022","Wed Nov 09 05:45:19 GMT 2022","828","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Wed Nov 09 05:45:15 GMT 2022","Wed Nov 09 05:45:16 GMT 2022","785","test_function.test_filters","test_2_filters_stock","","","","Stock",""
