"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Nov 14 05:43:02 GMT 2022","Mon Nov 14 05:43:02 GMT 2022","754","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:42:54 GMT 2022","Mon Nov 14 05:42:54 GMT 2022","736","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:42:51 GMT 2022","Mon Nov 14 05:42:52 GMT 2022","694","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 14 05:42:56 GMT 2022","Mon Nov 14 05:42:57 GMT 2022","694","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:42:55 GMT 2022","Mon Nov 14 05:42:56 GMT 2022","701","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:42:49 GMT 2022","Mon Nov 14 05:42:50 GMT 2022","699","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 14 05:43:05 GMT 2022","Mon Nov 14 05:43:05 GMT 2022","696","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Mon Nov 14 05:43:12 GMT 2022","Mon Nov 14 05:43:13 GMT 2022","732","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Mon Nov 14 05:42:49 GMT 2022","Mon Nov 14 05:42:49 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 14 05:43:02 GMT 2022","Mon Nov 14 05:43:03 GMT 2022","700","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Mon Nov 14 05:43:04 GMT 2022","Mon Nov 14 05:43:05 GMT 2022","732","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Mon Nov 14 05:43:09 GMT 2022","Mon Nov 14 05:43:10 GMT 2022","720","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Mon Nov 14 05:42:59 GMT 2022","Mon Nov 14 05:42:59 GMT 2022","692","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:43:08 GMT 2022","Mon Nov 14 05:43:09 GMT 2022","709","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Mon Nov 14 05:43:07 GMT 2022","Mon Nov 14 05:43:07 GMT 2022","697","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Mon Nov 14 05:42:52 GMT 2022","Mon Nov 14 05:42:53 GMT 2022","717","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 14 05:43:10 GMT 2022","Mon Nov 14 05:43:11 GMT 2022","736","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Mon Nov 14 05:42:49 GMT 2022","Mon Nov 14 05:42:49 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 14 05:43:05 GMT 2022","Mon Nov 14 05:43:06 GMT 2022","736","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Mon Nov 14 05:42:58 GMT 2022","Mon Nov 14 05:42:59 GMT 2022","698","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:43:13 GMT 2022","Mon Nov 14 05:43:14 GMT 2022","706","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Mon Nov 14 05:42:57 GMT 2022","Mon Nov 14 05:42:58 GMT 2022","722","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:43:12 GMT 2022","Mon Nov 14 05:43:12 GMT 2022","684","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Mon Nov 14 05:42:50 GMT 2022","Mon Nov 14 05:42:51 GMT 2022","701","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 14 05:43:00 GMT 2022","Mon Nov 14 05:43:01 GMT 2022","745","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:42:59 GMT 2022","Mon Nov 14 05:43:00 GMT 2022","698","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:42:54 GMT 2022","Mon Nov 14 05:42:55 GMT 2022","696","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:43:10 GMT 2022","Mon Nov 14 05:43:10 GMT 2022","685","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Mon Nov 14 05:43:11 GMT 2022","Mon Nov 14 05:43:12 GMT 2022","699","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Mon Nov 14 05:42:49 GMT 2022","Mon Nov 14 05:42:49 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 14 05:43:01 GMT 2022","Mon Nov 14 05:43:02 GMT 2022","767","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:43:03 GMT 2022","Mon Nov 14 05:43:04 GMT 2022","710","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Mon Nov 14 05:43:07 GMT 2022","Mon Nov 14 05:43:08 GMT 2022","732","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Mon Nov 14 05:42:57 GMT 2022","Mon Nov 14 05:42:57 GMT 2022","688","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 14 05:42:52 GMT 2022","Mon Nov 14 05:42:52 GMT 2022","703","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 14 05:42:53 GMT 2022","Mon Nov 14 05:42:54 GMT 2022","696","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 14 05:43:06 GMT 2022","Mon Nov 14 05:43:07 GMT 2022","712","test_function.test_filters","test_3_filters_image","","","","Image",""
