"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Dec 10 05:31:53 GMT 2022","Sat Dec 10 05:31:54 GMT 2022","1231","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Dec 10 05:32:05 GMT 2022","Sat Dec 10 05:32:06 GMT 2022","1240","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Sat Dec 10 05:31:34 GMT 2022","Sat Dec 10 05:31:34 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Dec 10 05:31:34 GMT 2022","Sat Dec 10 05:31:34 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Dec 10 05:31:43 GMT 2022","Sat Dec 10 05:31:44 GMT 2022","1260","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Dec 10 05:31:41 GMT 2022","Sat Dec 10 05:31:42 GMT 2022","1227","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Dec 10 05:32:09 GMT 2022","Sat Dec 10 05:32:10 GMT 2022","1226","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sat Dec 10 05:31:48 GMT 2022","Sat Dec 10 05:31:49 GMT 2022","1221","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Dec 10 05:32:08 GMT 2022","Sat Dec 10 05:32:09 GMT 2022","1235","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sat Dec 10 05:31:36 GMT 2022","Sat Dec 10 05:31:37 GMT 2022","1215","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Dec 10 05:32:00 GMT 2022","Sat Dec 10 05:32:01 GMT 2022","1217","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Sat Dec 10 05:32:11 GMT 2022","Sat Dec 10 05:32:12 GMT 2022","1220","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Sat Dec 10 05:31:51 GMT 2022","Sat Dec 10 05:31:53 GMT 2022","1255","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Dec 10 05:32:06 GMT 2022","Sat Dec 10 05:32:07 GMT 2022","1227","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sat Dec 10 05:31:44 GMT 2022","Sat Dec 10 05:31:45 GMT 2022","1257","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Dec 10 05:32:02 GMT 2022","Sat Dec 10 05:32:04 GMT 2022","1278","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Sat Dec 10 05:31:58 GMT 2022","Sat Dec 10 05:31:59 GMT 2022","1225","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Sat Dec 10 05:31:39 GMT 2022","Sat Dec 10 05:31:40 GMT 2022","1244","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Dec 10 05:31:54 GMT 2022","Sat Dec 10 05:31:55 GMT 2022","1231","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Dec 10 05:31:50 GMT 2022","Sat Dec 10 05:31:51 GMT 2022","1231","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Dec 10 05:31:34 GMT 2022","Sat Dec 10 05:31:35 GMT 2022","1234","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Dec 10 05:32:12 GMT 2022","Sat Dec 10 05:32:14 GMT 2022","1224","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Sat Dec 10 05:31:46 GMT 2022","Sat Dec 10 05:31:48 GMT 2022","1283","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Dec 10 05:31:49 GMT 2022","Sat Dec 10 05:31:50 GMT 2022","1256","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Dec 10 05:32:10 GMT 2022","Sat Dec 10 05:32:11 GMT 2022","1248","test_function.test_filters","test_4_filters_brand","","","","Brand",""
