"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Sep 15 06:15:44 GMT 2022","Thu Sep 15 06:15:44 GMT 2022","701","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Sep 15 06:15:39 GMT 2022","Thu Sep 15 06:15:39 GMT 2022","694","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Sep 15 06:15:36 GMT 2022","Thu Sep 15 06:15:37 GMT 2022","695","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Sep 15 06:15:39 GMT 2022","Thu Sep 15 06:15:40 GMT 2022","697","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Sep 15 06:15:40 GMT 2022","Thu Sep 15 06:15:41 GMT 2022","712","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Sep 15 06:15:44 GMT 2022","Thu Sep 15 06:15:45 GMT 2022","905","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Sep 15 06:15:32 GMT 2022","Thu Sep 15 06:15:33 GMT 2022","713","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:43 GMT 2022","Thu Sep 15 06:15:44 GMT 2022","707","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Sep 15 06:15:34 GMT 2022","Thu Sep 15 06:15:35 GMT 2022","700","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Sep 15 06:15:29 GMT 2022","Thu Sep 15 06:15:29 GMT 2022","706","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:22 GMT 2022","Thu Sep 15 06:15:23 GMT 2022","718","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 15 06:15:21 GMT 2022","Thu Sep 15 06:15:21 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 15 06:15:33 GMT 2022","Thu Sep 15 06:15:34 GMT 2022","700","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:27 GMT 2022","Thu Sep 15 06:15:28 GMT 2022","708","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:28 GMT 2022","Thu Sep 15 06:15:29 GMT 2022","714","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:21 GMT 2022","Thu Sep 15 06:15:22 GMT 2022","697","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 15 06:15:41 GMT 2022","Thu Sep 15 06:15:41 GMT 2022","697","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Sep 15 06:15:38 GMT 2022","Thu Sep 15 06:15:39 GMT 2022","713","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Sep 15 06:15:34 GMT 2022","Thu Sep 15 06:15:34 GMT 2022","725","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:31 GMT 2022","Thu Sep 15 06:15:31 GMT 2022","716","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:42 GMT 2022","Thu Sep 15 06:15:43 GMT 2022","704","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Sep 15 06:15:25 GMT 2022","Thu Sep 15 06:15:26 GMT 2022","735","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 15 06:15:35 GMT 2022","Thu Sep 15 06:15:36 GMT 2022","699","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Sep 15 06:15:21 GMT 2022","Thu Sep 15 06:15:21 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 15 06:15:26 GMT 2022","Thu Sep 15 06:15:27 GMT 2022","815","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:23 GMT 2022","Thu Sep 15 06:15:24 GMT 2022","724","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 15 06:15:36 GMT 2022","Thu Sep 15 06:15:36 GMT 2022","725","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Sep 15 06:15:23 GMT 2022","Thu Sep 15 06:15:23 GMT 2022","721","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 15 06:15:41 GMT 2022","Thu Sep 15 06:15:42 GMT 2022","703","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Sep 15 06:15:21 GMT 2022","Thu Sep 15 06:15:21 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 15 06:15:24 GMT 2022","Thu Sep 15 06:15:25 GMT 2022","696","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 15 06:15:29 GMT 2022","Thu Sep 15 06:15:30 GMT 2022","701","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:26 GMT 2022","Thu Sep 15 06:15:26 GMT 2022","737","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:45 GMT 2022","Thu Sep 15 06:15:46 GMT 2022","703","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Sep 15 06:15:37 GMT 2022","Thu Sep 15 06:15:38 GMT 2022","704","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Sep 15 06:15:30 GMT 2022","Thu Sep 15 06:15:31 GMT 2022","696","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 15 06:15:31 GMT 2022","Thu Sep 15 06:15:32 GMT 2022","704","test_function.test_filters","test_2_filters_stock","","","","Stock",""
