"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Sep 10 05:58:30 GMT 2022","Sat Sep 10 05:58:30 GMT 2022","716","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:22 GMT 2022","Sat Sep 10 05:58:23 GMT 2022","777","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:45 GMT 2022","Sat Sep 10 05:58:46 GMT 2022","702","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sat Sep 10 05:58:20 GMT 2022","Sat Sep 10 05:58:21 GMT 2022","719","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:38 GMT 2022","Sat Sep 10 05:58:39 GMT 2022","708","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Sat Sep 10 05:58:32 GMT 2022","Sat Sep 10 05:58:33 GMT 2022","748","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:33 GMT 2022","Sat Sep 10 05:58:34 GMT 2022","718","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:48 GMT 2022","Sat Sep 10 05:58:49 GMT 2022","712","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Sat Sep 10 05:58:35 GMT 2022","Sat Sep 10 05:58:36 GMT 2022","699","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:44 GMT 2022","Sat Sep 10 05:58:45 GMT 2022","717","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sat Sep 10 05:58:39 GMT 2022","Sat Sep 10 05:58:40 GMT 2022","718","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Sat Sep 10 05:58:27 GMT 2022","Sat Sep 10 05:58:28 GMT 2022","694","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:43 GMT 2022","Sat Sep 10 05:58:44 GMT 2022","709","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sat Sep 10 05:58:33 GMT 2022","Sat Sep 10 05:58:33 GMT 2022","726","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:38 GMT 2022","Sat Sep 10 05:58:38 GMT 2022","690","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Sat Sep 10 05:58:31 GMT 2022","Sat Sep 10 05:58:32 GMT 2022","721","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:47 GMT 2022","Sat Sep 10 05:58:48 GMT 2022","697","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Sat Sep 10 05:58:46 GMT 2022","Sat Sep 10 05:58:47 GMT 2022","718","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Sat Sep 10 05:58:24 GMT 2022","Sat Sep 10 05:58:25 GMT 2022","774","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:28 GMT 2022","Sat Sep 10 05:58:29 GMT 2022","907","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:21 GMT 2022","Sat Sep 10 05:58:21 GMT 2022","723","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:40 GMT 2022","Sat Sep 10 05:58:40 GMT 2022","699","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Sat Sep 10 05:58:30 GMT 2022","Sat Sep 10 05:58:31 GMT 2022","737","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:35 GMT 2022","Sat Sep 10 05:58:35 GMT 2022","706","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:45 GMT 2022","Sat Sep 10 05:58:45 GMT 2022","714","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sat Sep 10 05:58:34 GMT 2022","Sat Sep 10 05:58:35 GMT 2022","704","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:23 GMT 2022","Sat Sep 10 05:58:23 GMT 2022","735","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:40 GMT 2022","Sat Sep 10 05:58:41 GMT 2022","704","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Sat Sep 10 05:58:21 GMT 2022","Sat Sep 10 05:58:22 GMT 2022","701","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:26 GMT 2022","Sat Sep 10 05:58:27 GMT 2022","745","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:36 GMT 2022","Sat Sep 10 05:58:37 GMT 2022","716","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:26 GMT 2022","Sat Sep 10 05:58:26 GMT 2022","757","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:25 GMT 2022","Sat Sep 10 05:58:26 GMT 2022","700","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:48 GMT 2022","Sat Sep 10 05:58:48 GMT 2022","734","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Sat Sep 10 05:58:37 GMT 2022","Sat Sep 10 05:58:38 GMT 2022","732","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:41 GMT 2022","Sat Sep 10 05:58:42 GMT 2022","704","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Sat Sep 10 05:58:24 GMT 2022","Sat Sep 10 05:58:24 GMT 2022","701","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sat Sep 10 05:58:42 GMT 2022","Sat Sep 10 05:58:43 GMT 2022","711","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Sat Sep 10 05:58:29 GMT 2022","Sat Sep 10 05:58:30 GMT 2022","727","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sat Sep 10 05:58:43 GMT 2022","Sat Sep 10 05:58:43 GMT 2022","734","test_function.test_filters","test_3_filters_image","","","","Image",""
