"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Sep 12 06:39:40 GMT 2022","Mon Sep 12 06:39:40 GMT 2022","715","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Sep 12 06:39:34 GMT 2022","Mon Sep 12 06:39:34 GMT 2022","716","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Sep 12 06:39:28 GMT 2022","Mon Sep 12 06:39:29 GMT 2022","977","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Sep 12 06:39:38 GMT 2022","Mon Sep 12 06:39:39 GMT 2022","706","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Sep 12 06:39:37 GMT 2022","Mon Sep 12 06:39:38 GMT 2022","931","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Sep 12 06:39:42 GMT 2022","Mon Sep 12 06:39:43 GMT 2022","720","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Mon Sep 12 06:39:43 GMT 2022","Mon Sep 12 06:39:44 GMT 2022","691","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Mon Sep 12 06:39:39 GMT 2022","Mon Sep 12 06:39:40 GMT 2022","754","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Sep 12 06:39:47 GMT 2022","Mon Sep 12 06:39:48 GMT 2022","738","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Mon Sep 12 06:39:33 GMT 2022","Mon Sep 12 06:39:34 GMT 2022","708","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Sep 12 06:39:50 GMT 2022","Mon Sep 12 06:39:51 GMT 2022","704","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Mon Sep 12 06:39:27 GMT 2022","Mon Sep 12 06:39:27 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Sep 12 06:39:41 GMT 2022","Mon Sep 12 06:39:42 GMT 2022","723","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Mon Sep 12 06:39:27 GMT 2022","Mon Sep 12 06:39:27 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Sep 12 06:39:44 GMT 2022","Mon Sep 12 06:39:45 GMT 2022","702","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Mon Sep 12 06:39:30 GMT 2022","Mon Sep 12 06:39:31 GMT 2022","700","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Sep 12 06:39:45 GMT 2022","Mon Sep 12 06:39:45 GMT 2022","722","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Mon Sep 12 06:39:28 GMT 2022","Mon Sep 12 06:39:28 GMT 2022","714","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Sep 12 06:39:46 GMT 2022","Mon Sep 12 06:39:47 GMT 2022","726","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Mon Sep 12 06:39:49 GMT 2022","Mon Sep 12 06:39:50 GMT 2022","701","test_function.test_filters","test_5_filters_category","","","","Brand",""
