"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 16 05:58:39 GMT 2022","Sun Oct 16 05:58:40 GMT 2022","704","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:48 GMT 2022","Sun Oct 16 05:58:48 GMT 2022","707","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Sun Oct 16 05:58:38 GMT 2022","Sun Oct 16 05:58:39 GMT 2022","727","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:30 GMT 2022","Sun Oct 16 05:58:30 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sun Oct 16 05:58:34 GMT 2022","Sun Oct 16 05:58:35 GMT 2022","1272","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sun Oct 16 05:58:51 GMT 2022","Sun Oct 16 05:58:52 GMT 2022","695","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sun Oct 16 05:58:48 GMT 2022","Sun Oct 16 05:58:49 GMT 2022","713","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Sun Oct 16 05:58:39 GMT 2022","Sun Oct 16 05:58:39 GMT 2022","742","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:47 GMT 2022","Sun Oct 16 05:58:47 GMT 2022","701","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Sun Oct 16 05:58:40 GMT 2022","Sun Oct 16 05:58:41 GMT 2022","741","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:55 GMT 2022","Sun Oct 16 05:58:55 GMT 2022","711","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Sun Oct 16 05:58:41 GMT 2022","Sun Oct 16 05:58:42 GMT 2022","834","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:49 GMT 2022","Sun Oct 16 05:58:50 GMT 2022","700","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Sun Oct 16 05:58:50 GMT 2022","Sun Oct 16 05:58:50 GMT 2022","693","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Sun Oct 16 05:58:44 GMT 2022","Sun Oct 16 05:58:45 GMT 2022","716","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:53 GMT 2022","Sun Oct 16 05:58:53 GMT 2022","741","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sun Oct 16 05:58:45 GMT 2022","Sun Oct 16 05:58:45 GMT 2022","748","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Sun Oct 16 05:58:31 GMT 2022","Sun Oct 16 05:58:32 GMT 2022","746","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sun Oct 16 05:58:52 GMT 2022","Sun Oct 16 05:58:53 GMT 2022","717","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sun Oct 16 05:58:30 GMT 2022","Sun Oct 16 05:58:31 GMT 2022","754","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sun Oct 16 05:58:54 GMT 2022","Sun Oct 16 05:58:55 GMT 2022","785","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Sun Oct 16 05:58:53 GMT 2022","Sun Oct 16 05:58:54 GMT 2022","704","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Sun Oct 16 05:58:43 GMT 2022","Sun Oct 16 05:58:44 GMT 2022","705","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:36 GMT 2022","Sun Oct 16 05:58:37 GMT 2022","709","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:46 GMT 2022","Sun Oct 16 05:58:47 GMT 2022","745","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Sun Oct 16 05:58:35 GMT 2022","Sun Oct 16 05:58:36 GMT 2022","1001","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:32 GMT 2022","Sun Oct 16 05:58:33 GMT 2022","984","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sun Oct 16 05:58:55 GMT 2022","Sun Oct 16 05:58:56 GMT 2022","766","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Sun Oct 16 05:58:30 GMT 2022","Sun Oct 16 05:58:30 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sun Oct 16 05:58:45 GMT 2022","Sun Oct 16 05:58:46 GMT 2022","777","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Sun Oct 16 05:58:32 GMT 2022","Sun Oct 16 05:58:32 GMT 2022","747","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sun Oct 16 05:58:30 GMT 2022","Sun Oct 16 05:58:30 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sun Oct 16 05:58:42 GMT 2022","Sun Oct 16 05:58:42 GMT 2022","733","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:50 GMT 2022","Sun Oct 16 05:58:51 GMT 2022","744","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Sun Oct 16 05:58:33 GMT 2022","Sun Oct 16 05:58:34 GMT 2022","707","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Sun Oct 16 05:58:42 GMT 2022","Sun Oct 16 05:58:43 GMT 2022","713","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Sun Oct 16 05:58:37 GMT 2022","Sun Oct 16 05:58:38 GMT 2022","823","test_function.test_filters","test_2_filters_stock","","","","Stock",""
