"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Dec 15 05:31:55 GMT 2022","Thu Dec 15 05:31:56 GMT 2022","1004","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:31:56 GMT 2022","Thu Dec 15 05:31:57 GMT 2022","1020","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:32:15 GMT 2022","Thu Dec 15 05:32:16 GMT 2022","1032","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Dec 15 05:32:16 GMT 2022","Thu Dec 15 05:32:17 GMT 2022","1031","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Dec 15 05:31:48 GMT 2022","Thu Dec 15 05:31:49 GMT 2022","1046","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Dec 15 05:32:17 GMT 2022","Thu Dec 15 05:32:18 GMT 2022","1048","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Dec 15 05:32:01 GMT 2022","Thu Dec 15 05:32:02 GMT 2022","1081","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:31:54 GMT 2022","Thu Dec 15 05:31:55 GMT 2022","1014","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:31:59 GMT 2022","Thu Dec 15 05:32:00 GMT 2022","1062","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:31:44 GMT 2022","Thu Dec 15 05:31:45 GMT 2022","984","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Dec 15 05:32:00 GMT 2022","Thu Dec 15 05:32:01 GMT 2022","1133","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:32:18 GMT 2022","Thu Dec 15 05:32:19 GMT 2022","1002","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Dec 15 05:32:04 GMT 2022","Thu Dec 15 05:32:05 GMT 2022","1060","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Dec 15 05:32:10 GMT 2022","Thu Dec 15 05:32:11 GMT 2022","1020","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Dec 15 05:31:58 GMT 2022","Thu Dec 15 05:31:59 GMT 2022","1033","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:31:43 GMT 2022","Thu Dec 15 05:31:44 GMT 2022","1052","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Dec 15 05:31:43 GMT 2022","Thu Dec 15 05:31:43 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Dec 15 05:32:03 GMT 2022","Thu Dec 15 05:32:04 GMT 2022","1041","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Dec 15 05:31:52 GMT 2022","Thu Dec 15 05:31:53 GMT 2022","1017","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:32:02 GMT 2022","Thu Dec 15 05:32:03 GMT 2022","1009","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Dec 15 05:32:08 GMT 2022","Thu Dec 15 05:32:09 GMT 2022","1030","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Dec 15 05:32:13 GMT 2022","Thu Dec 15 05:32:14 GMT 2022","1025","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Dec 15 05:31:53 GMT 2022","Thu Dec 15 05:31:54 GMT 2022","1036","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:32:09 GMT 2022","Thu Dec 15 05:32:10 GMT 2022","1015","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Dec 15 05:32:14 GMT 2022","Thu Dec 15 05:32:15 GMT 2022","1058","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Dec 15 05:32:12 GMT 2022","Thu Dec 15 05:32:13 GMT 2022","1054","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Dec 15 05:31:49 GMT 2022","Thu Dec 15 05:31:50 GMT 2022","1026","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Dec 15 05:31:51 GMT 2022","Thu Dec 15 05:31:52 GMT 2022","991","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:32:11 GMT 2022","Thu Dec 15 05:32:12 GMT 2022","1043","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Dec 15 05:32:05 GMT 2022","Thu Dec 15 05:32:06 GMT 2022","1125","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Dec 15 05:32:06 GMT 2022","Thu Dec 15 05:32:08 GMT 2022","1111","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Dec 15 05:31:43 GMT 2022","Thu Dec 15 05:31:43 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Dec 15 05:31:43 GMT 2022","Thu Dec 15 05:31:43 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Dec 15 05:31:46 GMT 2022","Thu Dec 15 05:31:48 GMT 2022","1096","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Dec 15 05:31:50 GMT 2022","Thu Dec 15 05:31:51 GMT 2022","1012","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Dec 15 05:31:57 GMT 2022","Thu Dec 15 05:31:58 GMT 2022","1027","test_function.test_filters","test_2_filters_stock","","","","Stock",""
