"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Sep 22 06:30:19 GMT 2022","Thu Sep 22 06:30:19 GMT 2022","868","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Sep 22 06:30:16 GMT 2022","Thu Sep 22 06:30:17 GMT 2022","882","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Sep 22 06:30:07 GMT 2022","Thu Sep 22 06:30:08 GMT 2022","903","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 22 06:30:05 GMT 2022","Thu Sep 22 06:30:06 GMT 2022","866","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 22 06:30:10 GMT 2022","Thu Sep 22 06:30:10 GMT 2022","900","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Sep 22 06:30:23 GMT 2022","Thu Sep 22 06:30:24 GMT 2022","865","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Sep 22 06:30:14 GMT 2022","Thu Sep 22 06:30:15 GMT 2022","884","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Sep 22 06:29:57 GMT 2022","Thu Sep 22 06:29:58 GMT 2022","924","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 22 06:30:22 GMT 2022","Thu Sep 22 06:30:23 GMT 2022","868","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Sep 22 06:30:00 GMT 2022","Thu Sep 22 06:30:01 GMT 2022","934","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 22 06:29:53 GMT 2022","Thu Sep 22 06:29:53 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 22 06:30:15 GMT 2022","Thu Sep 22 06:30:16 GMT 2022","912","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Sep 22 06:30:20 GMT 2022","Thu Sep 22 06:30:21 GMT 2022","880","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Sep 22 06:30:12 GMT 2022","Thu Sep 22 06:30:13 GMT 2022","896","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Sep 22 06:29:55 GMT 2022","Thu Sep 22 06:29:56 GMT 2022","917","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Sep 22 06:30:18 GMT 2022","Thu Sep 22 06:30:18 GMT 2022","899","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Sep 22 06:30:06 GMT 2022","Thu Sep 22 06:30:07 GMT 2022","905","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 22 06:30:13 GMT 2022","Thu Sep 22 06:30:14 GMT 2022","869","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Sep 22 06:30:21 GMT 2022","Thu Sep 22 06:30:22 GMT 2022","918","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Sep 22 06:30:00 GMT 2022","Thu Sep 22 06:30:00 GMT 2022","878","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Sep 22 06:30:02 GMT 2022","Thu Sep 22 06:30:03 GMT 2022","928","test_function.test_filters","test_2_filters_stock","","","","Stock",""
