"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Nov 07 05:44:01 GMT 2022","Mon Nov 07 05:44:02 GMT 2022","862","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 07 05:44:00 GMT 2022","Mon Nov 07 05:44:01 GMT 2022","861","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 07 05:44:09 GMT 2022","Mon Nov 07 05:44:10 GMT 2022","860","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Mon Nov 07 05:44:10 GMT 2022","Mon Nov 07 05:44:11 GMT 2022","865","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Mon Nov 07 05:43:53 GMT 2022","Mon Nov 07 05:43:54 GMT 2022","873","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 07 05:43:52 GMT 2022","Mon Nov 07 05:43:52 GMT 2022","852","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 07 05:44:11 GMT 2022","Mon Nov 07 05:44:12 GMT 2022","865","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Mon Nov 07 05:43:49 GMT 2022","Mon Nov 07 05:43:50 GMT 2022","872","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Mon Nov 07 05:44:12 GMT 2022","Mon Nov 07 05:44:13 GMT 2022","874","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Mon Nov 07 05:44:07 GMT 2022","Mon Nov 07 05:44:08 GMT 2022","866","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Mon Nov 07 05:44:04 GMT 2022","Mon Nov 07 05:44:05 GMT 2022","866","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Mon Nov 07 05:44:03 GMT 2022","Mon Nov 07 05:44:04 GMT 2022","874","test_function.test_filters","test_2_filters_stock","","","","Stock",""
