"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Nov 03 05:40:22 GMT 2022","Thu Nov 03 05:40:23 GMT 2022","889","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Nov 03 05:40:01 GMT 2022","Thu Nov 03 05:40:02 GMT 2022","899","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:40:06 GMT 2022","Thu Nov 03 05:40:07 GMT 2022","863","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:40:07 GMT 2022","Thu Nov 03 05:40:08 GMT 2022","873","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:40:05 GMT 2022","Thu Nov 03 05:40:06 GMT 2022","871","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:39:56 GMT 2022","Thu Nov 03 05:39:57 GMT 2022","874","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Nov 03 05:39:58 GMT 2022","Thu Nov 03 05:39:59 GMT 2022","872","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:40:12 GMT 2022","Thu Nov 03 05:40:13 GMT 2022","883","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Nov 03 05:40:03 GMT 2022","Thu Nov 03 05:40:04 GMT 2022","925","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:40:22 GMT 2022","Thu Nov 03 05:40:22 GMT 2022","885","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Nov 03 05:40:08 GMT 2022","Thu Nov 03 05:40:09 GMT 2022","903","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:39:53 GMT 2022","Thu Nov 03 05:39:54 GMT 2022","905","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Nov 03 05:40:21 GMT 2022","Thu Nov 03 05:40:22 GMT 2022","930","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Nov 03 05:40:17 GMT 2022","Thu Nov 03 05:40:18 GMT 2022","890","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Nov 03 05:39:53 GMT 2022","Thu Nov 03 05:39:53 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Nov 03 05:39:53 GMT 2022","Thu Nov 03 05:39:53 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Nov 03 05:40:13 GMT 2022","Thu Nov 03 05:40:14 GMT 2022","852","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Nov 03 05:40:19 GMT 2022","Thu Nov 03 05:40:20 GMT 2022","882","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Nov 03 05:40:18 GMT 2022","Thu Nov 03 05:40:19 GMT 2022","894","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Nov 03 05:39:55 GMT 2022","Thu Nov 03 05:39:56 GMT 2022","913","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Nov 03 05:39:56 GMT 2022","Thu Nov 03 05:39:56 GMT 2022","883","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Nov 03 05:39:54 GMT 2022","Thu Nov 03 05:39:55 GMT 2022","874","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Nov 03 05:40:00 GMT 2022","Thu Nov 03 05:40:01 GMT 2022","869","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:40:05 GMT 2022","Thu Nov 03 05:40:05 GMT 2022","894","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:40:16 GMT 2022","Thu Nov 03 05:40:17 GMT 2022","873","test_function.test_filters","test_4_filters_brand","","","","Brand",""
"broken","Thu Nov 03 05:40:15 GMT 2022","Thu Nov 03 05:40:16 GMT 2022","897","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Nov 03 05:40:20 GMT 2022","Thu Nov 03 05:40:21 GMT 2022","874","test_function.test_filters","test_5_filters_category","","","","Brand",""
"broken","Thu Nov 03 05:40:09 GMT 2022","Thu Nov 03 05:40:10 GMT 2022","920","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Nov 03 05:40:10 GMT 2022","Thu Nov 03 05:40:11 GMT 2022","867","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Nov 03 05:40:04 GMT 2022","Thu Nov 03 05:40:05 GMT 2022","886","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:39:57 GMT 2022","Thu Nov 03 05:39:58 GMT 2022","892","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Nov 03 05:40:14 GMT 2022","Thu Nov 03 05:40:15 GMT 2022","893","test_function.test_filters","test_3_filters_image","","","","Image",""
"broken","Thu Nov 03 05:39:59 GMT 2022","Thu Nov 03 05:40:00 GMT 2022","884","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:39:53 GMT 2022","Thu Nov 03 05:39:53 GMT 2022","0","test_function.test_filters","test_1_filters_price","","","","Sale price",""
"broken","Thu Nov 03 05:40:02 GMT 2022","Thu Nov 03 05:40:03 GMT 2022","893","test_function.test_filters","test_2_filters_stock","","","","Stock",""
"broken","Thu Nov 03 05:40:11 GMT 2022","Thu Nov 03 05:40:12 GMT 2022","891","test_function.test_filters","test_3_filters_image","","","","Images",""
"broken","Thu Nov 03 05:40:13 GMT 2022","Thu Nov 03 05:40:13 GMT 2022","891","test_function.test_filters","test_3_filters_image","","","","Image",""
